C00084=-136.678,204.433,-2.000,0.0000,90.0000,0.0000
C00085=-136.254,205.016,-2.000,0.0000,90.0000,0.0000
C00086=-135.838,205.604,-2.000,0.0000,90.0000,0.0000
C00087=-135.429,206.196,-2.000,0.0000,90.0000,0.0000
C00088=-135.027,206.793,-2.000,0.0000,90.0000,0.0000
C00089=-134.633,207.393,-2.000,0.0000,90.0000,0.0000
C00090=-134.247,207.997,-2.000,0.0000,90.0000,0.0000
C00091=-133.869,208.605,-2.000,0.0000,90.0000,0.0000
C00092=-133.498,209.217,-2.000,0.0000,90.0000,0.0000
C00093=-133.136,209.832,-2.000,0.0000,90.0000,0.0000
C00094=-132.781,210.451,-2.000,0.0000,90.0000,0.0000
C00095=-132.434,211.072,-2.000,0.0000,90.0000,0.0000
C00096=-132.095,211.697,-2.000,0.0000,90.0000,0.0000
C00097=-131.764,212.324,-2.000,0.0000,90.0000,0.0000
C00098=-131.441,212.955,-2.000,0.0000,90.0000,0.0000
C00099=-131.126,213.587,-2.000,0.0000,90.0000,0.0000
C00100=-130.820,214.223,-2.000,0.0000,90.0000,0.0000
C00101=-130.521,214.860,-2.000,0.0000,90.0000,0.0000
C00102=-130.230,215.500,-2.000,0.0000,90.0000,0.0000
C00103=-129.948,216.141,-2.000,0.0000,90.0000,0.0000
C00104=-129.673,216.784,-2.000,0.0000,90.0000,0.0000
C00105=-129.407,217.430,-2.000,0.0000,90.0000,0.0000
C00106=-129.149,218.076,-2.000,0.0000,90.0000,0.0000
C00107=-128.899,218.724,-2.000,0.0000,90.0000,0.0000
C00108=-128.657,219.373,-2.000,0.0000,90.0000,0.0000
C00109=-128.423,220.023,-2.000,0.0000,90.0000,0.0000
C00110=-128.197,220.675,-2.000,0.0000,90.0000,0.0000
C00111=-127.980,221.327,-2.000,0.0000,90.0000,0.0000
C00112=-127.770,221.979,-2.000,0.0000,90.0000,0.0000
C00113=-127.569,222.633,-2.000,0.0000,90.0000,0.0000
C00114=-127.375,223.286,-2.000,0.0000,90.0000,0.0000
C00115=-127.189,223.940,-2.000,0.0000,90.0000,0.0000
C00116=-127.012,224.594,-2.000,0.0000,90.0000,0.0000
C00117=-126.842,225.248,-2.000,0.0000,90.0000,0.0000
C00118=-126.680,225.902,-2.000,0.0000,90.0000,0.0000
C00119=-126.526,226.555,-2.000,0.0000,90.0000,0.0000
C00120=-126.379,227.208,-2.000,0.0000,90.0000,0.0000
C00121=-126.241,227.861,-2.000,0.0000,90.0000,0.0000
C00122=-126.110,228.513,-2.000,0.0000,90.0000,0.0000
C00123=-125.987,229.164,-2.000,0.0000,90.0000,0.0000
C00124=-125.871,229.814,-2.000,0.0000,90.0000,0.0000
C00125=-125.763,230.463,-2.000,0.0000,90.0000,0.0000
C00126=-125.662,231.111,-2.000,0.0000,90.0000,0.0000
C00127=-125.569,231.757,-2.000,0.0000,90.0000,0.0000
C00128=-125.483,232.403,-2.000,0.0000,90.0000,0.0000
C00129=-125.404,233.046,-2.000,0.0000,90.0000,0.0000
C00130=-125.333,233.689,-2.000,0.0000,90.0000,0.0000
C00131=-125.269,234.329,-2.000,0.0000,90.0000,0.0000
C00132=-125.211,234.968,-2.000,0.0000,90.0000,0.0000
C00133=-125.161,235.604,-2.000,0.0000,90.0000,0.0000
C00134=-125.118,236.239,-2.000,0.0000,90.0000,0.0000
C00135=-125.082,236.872,-2.000,0.0000,90.0000,0.0000
C00136=-125.052,237.502,-2.000,0.0000,90.0000,0.0000
C00137=-125.029,238.130,-2.000,0.0000,90.0000,0.0000
C00138=-125.013,238.756,-2.000,0.0000,90.0000,0.0000
C00139=-125.003,239.379,-2.000,0.0000,90.0000,0.0000
C00140=-125.000,240.000,-2.000,0.0000,90.0000,0.0000
C00141=-125.003,240.621,-2.000,0.0000,90.0000,0.0000
C00142=-125.013,241.244,-2.000,0.0000,90.0000,0.0000
C00143=-125.029,241.870,-2.000,0.0000,90.0000,0.0000
C00144=-125.052,242.498,-2.000,0.0000,90.0000,0.0000
C00145=-125.082,243.128,-2.000,0.0000,90.0000,0.0000
C00146=-125.118,243.761,-2.000,0.0000,90.0000,0.0000
C00147=-125.161,244.396,-2.000,0.0000,90.0000,0.0000
C00148=-125.211,245.032,-2.000,0.0000,90.0000,0.0000
C00149=-125.269,245.671,-2.000,0.0000,90.0000,0.0000
C00150=-125.333,246.311,-2.000,0.0000,90.0000,0.0000
C00151=-125.404,246.954,-2.000,0.0000,90.0000,0.0000
C00152=-125.483,247.597,-2.000,0.0000,90.0000,0.0000
C00153=-125.569,248.243,-2.000,0.0000,90.0000,0.0000
C00154=-125.662,248.889,-2.000,0.0000,90.0000,0.0000
C00155=-125.763,249.537,-2.000,0.0000,90.0000,0.0000
